ZIP_NEW,BEDS,BATHS,SQUARE_FEET,LOT SIZE,YEAR_BUILT,PRICE
91710,4,3,2097,100,2018,579287
92336,3,2.5,1741,3759,2016,416000
91910,3,2,1250,4224,1994,535000
92277,3,3,1838,12451,2013,260000
91730,2,1,808,7363,1972,380000
93422,3,2,1733,156816,1988,549000
92253,3,2,1375,4792,1999,266000
92203,2,1.75,1571,4792,2006,325000
92203,2,2,1488,5227,2008,310000
93306,3,2,1140,6244,1980,179900
93505,3,2,1634,10019,1990,184900
95688,3,2,1212,7466,2008,450000
93203,3,2,1120,3074,1995,139000
93312,3,2,1248,8276,1997,184000
93458,3,2,1280,6098,1980,335000
94571,2,2,1105,4356,1997,320000
95122,3,2.5,1713,2534,1992,795000
92557,4,3,2361,6098,1993,410790
92373,3,2.5,1693,1146,2011,355000
95035,3,1.5,1155,882,1973,805888
95014,2,2.5,1385,1856,1977,1283550
95014,2,2,1202,3318,1981,1600000
95054,3,2.5,1564,1521,1973,1075000
94124,3,2,1998,1400,1998,825000
92372,4,3,2797,96267,1989,445000
92110,1,1,741,59919,1980,304000
92026,2,2.5,1536,1750,1987,510000
94536,3,2.5,1519,1132,2006,975000
94306,3,2.5,1679,1038,1993,1915000
93950,2,2,1404,1549,1987,840000
93117,2,3,1222,2100,2000,687500
93117,2,3,1222,2100,2000,687500
92115,2,2,697,11935,1982,333375
94560,2,2.5,1486,1750,2016,890000
92651,3,2.5,1527,1750,1988,657500
92805,4,4,1716,1000,2010,589000
92844,3,3,1740,1740,1985,488000
91762,2,1,1092,3400,1979,219000
92025,1,1,790,161151,1981,175000
94402,2,2,1800,36479,1988,1245000
94402,2,2,1800,36479,1988,1245000
91762,2,2,956,2700,1987,232000
92128,2,2,1036,1400,2006,387000
92606,2,2,1143,1400,1997,545000
92130,2,3,1405,2100,1990,662000
92262,3,2.5,1646,1750,2012,445000
91710,2,2.5,1747,1750,2017,449900
92127,2,2,1085,82741,1995,399900
92061,3,3,2315,2100,1980,385000
94589,2,1.5,1121,436,1984,186000
92127,3,2,1040,1400,1994,370000
92071,3,3,1397,2100,2005,435000
92626,2,2,1220,1400,1985,469900
93445,2,1.5,885,1050,1986,265000
92078,2,2,1027,74718,2004,369000
92801,3,2.5,2068,1750,2007,550000
95132,1,1,677,1711,1988,435000
95123,2,2,981,2016,1998,590000
95136,2,2,1067,1067,1989,565000
92505,1,1,685,679,1984,159000
91761,3,2.5,1570,2960,1987,329000
92618,1,1,850,1000,1980,325000
92315,2,3,1662,1676,1989,360000
92262,3,2.75,2185,3400,2016,487500
94568,2,2.5,1435,1750,2007,699900
95136,3,2.5,1983,1983,2000,710000
95136,3,2.5,1983,1983,2000,710000
91786,2,1.75,1017,1017,1979,265000
92117,2,2,820,72873,1995,365000
92603,2,2,1335,1400,2004,570000
91910,1,1,723,700,1985,235000
93905,3,1,988,965,2004,240000
92122,1,1,600,700,2006,330000
92071,2,2,912,125283,1986,305000
94089,4,2,2106,1400,2004,300000
93442,3,1.75,1571,1225,2002,192000
94089,3,2,1350,1400,1999,235000
92649,3,2,1512,1400,2017,239995
93268,4,2,2335,43560,2006,269500
95073,3,2,1080,1400,2005,314000
92276,2,2,1344,5227,1985,134900
93420,2,1,923,700,1983,118000
92277,3,2,1404,22275,2005,115000
95123,5,0,2153,7050,1974,1050000
93117,6,6,4200,13068,2008,4250000
94533,3,1,1164,6098,1950,290000
92040,3,2,1376,13564,1985,435500
92843,3,2.5,1509,2208,2001,550000
92301,3,2,1076,7210,1993,158000
92026,6,5,3920,18522,2005,700000
92543,4,2,1715,6970,2007,242000
92301,3,2,975,8100,1985,145000
93306,3,2,1714,6534,2004,236000
95126,3,3,1425,1565,2009,901600
92505,3,2,1778,92347,1985,549000
91911,5,3,1973,2100,2017,588528
93433,2,1.5,1179,4320,1983,395000
92313,4,3,2027,3188,2017,409400
94533,3,2.5,1800,5662,1964,393000
81739,4,2,1145,5000,1985,410500
94558,3,2,2277,38172,2007,424500
92040,4,2,1478,7704,2017,475000
92308,4,2.75,2240,21800,1966,284000
91786,2,1,960,2636,1979,307000
94566,6,4.5,3760,5878,2003,1490000
94566,6,4.5,3760,5878,2003,1490000
91739,3,2,2133,15600,1998,588000
94533,3,2,1610,6098,1952,338000
91913,4,3,1885,2100,2002,560000
95070,4,3,3039,9100,1987,2661000
91786,4,2,2026,10112,1971,516000
91710,5,3,2328,961,2007,435000
93955,2,2,1108,1875,1992,438000
94062,3,3,2435,31843,1987,2598000
92081,4,3,2047,5120,2003,560000
93458,3,3,2509,6098,2005,424000
93402,3,2,1189,6250,1980,470000
92395,3,2,1582,5000,2003,232000
92301,3,2,1076,7326,1993,153000
92268,1,1,1200,1873080,2004,855000
92021,3,3,2444,2100,2004,555000
92835,4,3,2896,6600,1987,990000
94571,2,2,1462,4456,2015,370000
95035,4,3,2069,6000,1977,1250288
93420,3,2,2114,113256,1981,540000
93444,3,2,1631,6000,1990,470000
93505,4,2,1809,14810,2007,227500
92869,3,2.5,1670,3134,1998,715000
92065,5,3,2373,174240,2015,800000
93105,3,2,2100,23958,1991,1080000
94558,3,2,2306,15738,1972,1300000
92629,4,2.5,2005,4218,1994,1180000
92587,3,2.25,1536,50965,1980,320000
92590,3,2.5,3631,289674,1990,1295000
94558,2,2,1584,8459,1983,375000
92010,4,3,2067,13455,1989,785000
92065,3,3,1500,435600,2005,390000
94588,3,2.5,1850,3382,1993,1002800
93436,4,3,2930,8712,2004,570000
92352,3,2,1637,10884,1987,380000
94588,4,2.5,2292,4097,1992,985000
92225,4,2,1678,7841,1992,195500
94041,3,2,1405,7000,1991,2315000
93561,2,2,1272,37925,1987,199990
92264,2,2.5,1530,3049,2016,639000
92679,3,2,1529,8100,1985,650000
93444,4,2,1769,43560,1986,565000
93309,3,2,1595,10052,1982,231000
92103,3,3,2661,5068,2001,1175000
95066,4,2.5,3141,43342,2000,1695000
93926,4,3,2103,6425,1996,436000
94560,4,2,1200,8000,1970,885000
92025,4,3,2178,5593,2000,670000
94560,5,3,2236,7392,1973,950000
93309,3,2.5,1678,13287,1983,242500
92563,3,2,1640,6970,1988,379000
94571,2,2,1172,5358,2004,289000
92591,3,2,1689,5227,2000,405000
93110,4,3,2697,7840,1983,1570000
94539,3,2,1434,6510,1960,1310000
92562,5,3,2855,10890,2000,445000
92630,4,3.5,2263,3643,2015,1023000
91941,3,3,2171,14432,2000,725000
95620,2,2,870,7405,1946,325000
95136,4,2.5,1860,6670,1973,985000
94539,4,2,1662,7686,1966,1205000
93420,3,2,2217,216493,1982,775000
93434,3,2,1641,5420,2017,395985
93434,5,3,2428,9022,2017,446415
93434,5,3,2428,6168,2017,454850
94568,5,4.5,3436,6530,2013,1350000
92057,4,3,2157,2100,2001,560000
92285,3,2,1152,90169,2007,144444
94568,4,3,2353,5901,2000,1087250
94568,4,3,2344,3694,2013,1140000
92256,3,2,1118,18054,1977,154000
91942,3,3,1870,4293,1993,550000
92056,4,3,2644,13068,2000,680000
95076,5,2.5,2521,3267,2004,610000
95687,3,2,1680,4704,2001,422500
93955,3,2,1596,3920,2010,530500
93420,3,2,1528,7477,1999,645000
92056,4,3,1944,8951,1988,585000
94941,4,2.5,2854,9753,2000,1800000
94551,3,2,1328,6354,1969,690000
93960,4,2.5,1911,7121,2003,415000
92113,3,2,1375,5698,2001,439900
92886,3,2,1558,6240,1988,699900
93420,3,2,1229,3200,1983,430000
92284,4,3,2018,30000,1981,194000
92324,3,2.5,1661,4512,2000,300000
92252,3,2.5,2221,49222,1988,305000
94533,3,2.5,1755,6970,1967,390000
94551,3,2,1348,5610,1998,720000
92352,5,3.5,2780,8400,2006,555000
94571,4,2,1617,5567,2001,330000
93306,3,2,1601,7852,1986,210000
92037,4,3,2994,7965,2014,2275000
91730,3,2.5,1818,4706,1990,465000
93308,3,2,1768,11001,1985,249900
94550,4,3,1907,7578,1972,755000
92223,3,2,1394,9148,2002,282000
94568,5,4.5,3850,7640,2011,1410000
92352,3,2,1480,12000,2011,375000
94062,4,3.5,3032,7286,2010,2389000
93561,4,4,2445,8276,2005,307900
92071,4,3,2500,23406,2003,747000
93561,3,2,1316,10454,1985,205000
93953,3,3,2530,8712,2010,2800000
92129,3,2.5,1436,3441,2000,615000
95014,3,2.5,1625,2059,1976,1580000
94087,2,2.5,1548,3049,1987,1080000
94551,3,2.5,1274,1140,1985,515000
95050,3,3.5,1592,1525,2011,1280000
94404,3,2.5,1930,2000,1988,1550000
95054,3,2,1245,3200,1972,823000
94065,4,3.5,2198,18042,2011,1750000
95136,3,2.5,2099,1080,2002,840000
95136,3,2.5,2099,1080,2002,840000
94306,4,3.5,2049,1580,2013,2380000
93117,2,3,1707,2100,1990,719000
93117,2,3,1707,2100,1990,719000
94591,2,2,1449,1368,2007,449000
92394,3,2,1748,17800,2005,240000
92374,5,3,3134,14375,2003,500000
92805,3,3.5,1753,1900,2015,688000
92019,2,2,1371,1400,2001,312000
94568,3,2.5,1940,5462,1992,990000
94568,3,2.5,1940,5462,1992,990000
91913,3,3,1837,2100,2002,430000
94110,3,3,2119,2100,2004,1885000
95051,2,2,1137,1477,1969,790000
91762,2,1,858,2200,1976,256000
92881,2,2.5,1110,1742,1986,331000
92071,4,2.5,1320,26745,2008,445000
92886,2,1,807,700,1982,341000
94107,2,2,1620,1400,2004,1750000
91914,2,2.5,1410,1750,2006,408000
92107,2,2,896,1400,1990,451000
92620,3,3,1656,2100,2010,880000
94510,3,2.5,1439,1320,1984,615000
94566,2,2,912,1400,1971,506000
94566,2,2,912,1400,1971,506000
92505,2,2,1211,898,2006,280000
92104,2,2,1249,1400,2006,625000
94568,2,2,1519,1400,2005,740000
94568,2,2,1519,1400,2005,740000
92056,3,2.5,1797,1750,2017,565000
92627,4,3,1713,3190,2013,717500
92037,2,2,1249,1400,2005,790000
94590,3,1,988,435,1980,220000
92115,2,1,875,700,2000,280000
91752,2,2.5,1500,797,2006,392000
92833,2,1,704,700,1984,320000
92154,2,2,1643,84551,2005,384900
92054,2,2.5,1146,69855,2007,490000
92646,3,2,1287,1400,1980,605000
91932,2,1.5,960,1050,1990,380000
92320,3,3,1782,2100,2005,153900
92021,3,2,1440,632641,2000,159000
94503,3,2,1500,1400,1988,200000
95136,2,2,1152,1400,1972,185000
92410,3,2,1344,1344,2003,95000
95003,3,2,1210,1400,2004,389000
93930,8,0,3881,6059,1988,560000
95014,5,3.5,3659,10001,1997,3160000
92840,4,4,2134,2850,2011,682000
94402,2,2.5,1287,1674,2013,1220000
94402,2,2.5,1287,1674,2013,1220000
93311,3,2,1692,6098,1994,255000
92672,3,3,2336,4247,2016,1085000
92333,2,2,1384,7774,1982,344500
92630,4,3.5,2537,4977,2015,1140000
94566,3,3.5,2928,5126,2013,1462500
94566,3,3.5,2928,5126,2013,1462500
92325,3,2.25,1716,8331,2011,389000
94566,2,2,1193,3834,1978,870000
94566,2,2,1193,3834,1978,870000
92630,5,4.5,3430,5425,2017,1380000
91784,4,3.75,3652,14720,1988,940000
94588,2,2,930,3640,1984,825000
94558,4,3.5,2774,7527,2008,1100000
92656,4,2.75,3163,3447,2008,1000000
92382,3,2.25,1612,5855,2008,369000
93463,3,2,1595,436906,2003,1750000
95123,3,2,1617,5000,1963,980000
94588,3,2.5,2330,4919,1993,1130000
92626,4,3,2191,2700,2006,840000
93225,2,2,2043,10482,2004,330000
92555,3,2,1617,5227,2005,325000
93933,3,2,1560,8649,2008,635000
92561,3,2.75,2000,211266,1981,480000
94568,5,3,2660,3902,2000,1200000
94551,4,2.5,2483,8885,1996,1070000
93280,3,3,2276,12335,1983,260000
92591,4,2.5,1697,8712,1987,450000
94127,3,2.5,2094,5471,1980,2000000
92506,4,3,1867,12197,1988,474888
95054,4,2,1707,6308,1960,1250000
92154,3,2.5,1734,4804,2000,574900
92284,4,2,1961,20100,2007,268000
92277,3,2,2566,41828,1983,240000
92325,4,3,2040,4977,1986,279000
92867,4,3,2250,3674,2001,800000
92264,3,3,1844,6534,2014,672500
95035,3,3.5,2037,1493,2012,1350000
92122,3,2.5,1630,1750,1988,896000
92210,4,4.5,3300,12197,2014,1500000
92284,3,2,1468,8256,2006,195000
92583,2,2,1503,3920,2016,249900
94558,3,2,1465,9984,1941,510000
92882,4,2,1566,9583,2002,480500
93313,4,2.5,2175,10890,1997,324000
93306,4,2,1353,7840,2004,200000
94404,4,3,3170,5989,1989,2625000
91763,4,2,1922,7208,1961,421000
92708,3,2.5,1824,1796,1989,697000
92313,3,2.5,1536,1539,2015,333500
92127,3,2.5,1628,1750,2015,720000
92691,3,3,1308,2100,1986,537500
93561,2,2.5,1517,1750,1987,180000
95008,3,3.5,1955,1245,2016,1220000
92805,2,2,988,40000,1980,281000
92879,1,1,642,699,1991,209900
94901,2,2,1133,780,1999,675000
92612,2,2,1682,1682,1988,610000
92103,2,1,735,700,1991,400000
91710,2,1,841,841,1973,210000
92078,4,4,1782,86548,2014,487500
95050,1,1,574,700,1972,410000
92127,3,2,1056,1400,1994,369000
91709,2,2,1234,1234,2010,405000
92630,2,2,970,1400,1987,385000
92078,2,3,1158,13410,2013,455000
92117,2,2,986,1400,1980,435000
92009,3,2.5,1685,4266,2000,624000
92618,3,2.5,1750,1750,1998,870000
92618,2,1.5,1057,2000,1998,518000
92110,3,2,1440,1400,2006,522500
92003,3,3,1748,2100,1981,385000
95136,3,2.5,1376,1376,1997,735000
91945,2,2,1022,1400,1984,257500
95008,1,1,746,800,1984,470000
92130,2,2,1246,1400,2006,589000
94158,2,2,1262,1400,2012,1475000
94086,2,2,1056,1234,2008,920000
93424,3,2.5,2145,2143,2006,1455000
91710,2,2.5,1106,1106,1985,253000
92805,3,2,1503,1400,2011,543000
95112,3,2,1224,1224,2007,710000
90630,4,3,1723,2500,2001,623000
91739,2,2,1304,1302,2004,362000
92626,1,1,864,700,1983,393000
92620,3,2.5,1729,3000,2013,838000
93311,2,1,1010,4603,1986,169900
92037,2,2,1017,292033,2000,593000
92026,4,2,1716,1400,2013,425000
95123,2,2,982,1216,1994,595000
92083,3,2,1017,1400,2011,140000
93445,3,2,1248,1250,1987,215000
92356,4,2,2280,189486,2005,225000
92315,3,2,1056,4169,2008,220000
95136,3,2,1792,1400,2008,275000
95136,3,2,1792,1400,2008,275000
93312,3,2,1430,4792,2000,233000
92315,3,2,1909,10558,2001,577500
95014,3,2,1666,9350,1968,2028000
95032,4,3,3001,11237,2014,2755000
93940,3,3,3282,20038,1996,1950000
91913,5,3,2347,5867,2003,607200
94558,3,4.5,2929,58370,1963,4000000
93312,4,3,2947,17860,2005,525000
92881,3,2,1318,7405,1996,452000
94024,5,3,3100,15960,1962,3100000
92057,4,3,2657,7100,1993,597000
92029,3,3,1582,2100,2007,495000
95131,4,2.5,1637,5250,1988,1050000
92555,3,2,1501,6970,1993,311500
93222,3,2,1252,10019,1980,165000
91913,3,3,2102,3509,2011,560000
92025,4,3,1900,6304,2002,535000
93222,3,2,1272,10380,1992,210000
93505,3,2,1759,9695,2006,179900
93561,3,2,1308,12995,1989,235000
92084,5,3,3397,24393,2002,854000
92324,3,2,1477,8135,1987,338000
93908,3,2.5,1570,4673,2001,640000
93426,2,1,884,4792,2006,259900
94588,3,2.5,1932,2738,2002,960000
92373,5,3.25,3921,1166537,2006,1200000
94550,4,3.5,1955,1581,2016,775000
93560,4,3,1923,6534,1992,275000
90720,4,3,2517,7920,2002,1404000
92061,4,4,3191,32234,1981,620000
95051,3,2,1481,6300,1963,1320000
92382,3,2.25,1940,7380,1994,319900
92501,3,2,1250,8712,2000,320000
93311,3,1.75,1211,6274,1989,220000
94588,4,3,2382,6200,1971,970000
92234,2,2.5,1466,4356,2006,325000
92008,3,2,1558,7965,1986,815000
92505,4,2.5,1980,3350,2003,395000
94550,3,2.5,1769,3000,1992,730000
93434,3,2,1641,5096,2017,368200
92220,2,2,1874,9583,1981,140000
93434,4,3,2015,5881,2017,389515
93434,3,3,1966,5568,2017,399988
92004,3,3,2185,8615,1985,355000
94568,4,2.5,2244,3845,2008,1030000
94568,4,2.5,2244,3845,2008,1030000
92571,4,2.5,1717,4792,1991,285000
92282,4,2,1653,11326,2017,235000
91709,3,2.5,2194,4073,2002,607000
95033,3,2,1650,50747,1985,1060000
94551,4,2.5,2127,6000,1966,831000
92683,3,2.5,2402,5743,2000,675000
95687,2,2,1659,5698,2009,464000
94568,4,2,1708,6501,1965,835000
95012,4,2,1719,101495,1987,667000
93505,3,2,1546,7841,1990,145000
91737,5,3,2852,20000,1979,765000
92240,3,2,1542,6970,1990,205000
93905,3,2.5,1513,1174,2002,330000
92844,3,2.5,1522,1456,1981,475000
92078,3,3,1554,2100,2002,599000
92610,3,3,1564,2100,1990,490000
95008,3,2.5,1830,3558,1990,1060000
94588,3,1.5,1130,901,1971,563000
94568,3,2.5,1743,1750,2000,765000
92602,3,2.5,1622,1750,2001,755888
94568,3,2.5,1383,1750,1990,655000
94568,3,2.5,1383,1750,1990,655000
92646,2,2,1056,1400,1983,516500
92120,4,3,1598,2100,2013,552500
92102,1,1.5,900,1050,2017,499900
94568,2,2,1103,1400,1997,638000
94568,2,2,1103,1400,1997,638000
92701,1,2,1553,1400,2003,515000
94121,1,1,862,700,2004,845000
91901,2,1,786,96776,1980,235000
92691,1,1.5,642,1,1985,290000
92596,3,2.5,1550,779,2005,312790
95136,3,2.5,2522,2490,2005,1250000
93110,3,2,1360,1400,1984,680000
91786,2,2,951,951,1979,305000
90630,2,3,1595,2100,2007,491000
93455,3,2.5,1580,1160,1990,313000
92009,3,2,1044,223810,2002,450000
94104,2,2.5,1625,1750,1980,1389000
94568,3,2,1206,1400,1992,625000
94568,3,2,1206,1400,1992,625000
92040,3,2.5,1465,1750,2016,450000
91730,3,3,1723,2000,2011,425000
92071,4,4,1733,36134,2005,475000
91730,2,2.75,1679,2314,2007,415000
92065,3,2,1320,1400,2005,105000
95687,3,2,1212,1400,2005,139000
92252,3,2,1877,99752,2003,230000
93420,3,2,1570,1400,2014,550000
92614,6,5,3431,6370,1980,1350000
94550,3,2.5,1723,6285,1994,850000
94550,3,2.5,1723,6285,1994,850000
92118,3,2.5,2000,1750,2014,2125000
94558,4,3.5,3111,45302,1965,1600000
92705,4,4,3286,24256,2018,1565000
92282,5,3,2712,10890,2006,273000
92395,4,2,1544,21800,2004,230000
95620,4,3,1919,7248,1996,430000
92129,3,2,1625,16644,1983,685000
94037,3,3,2419,5000,2003,1250000
92342,3,2,1728,8255,1989,204500
92223,5,2.5,3253,6534,2006,385000
92657,3,3.5,3442,6608,2005,2775000
93222,3,2.75,2260,10151,1989,339900
92065,3,2,1474,21780,1988,485500
94550,3,2,1519,6100,1966,855000
91784,4,3,2514,13770,1970,706500
92583,3,2,1441,3920,2000,255925
93222,4,4,3349,20908,1989,525000
92382,3,1.75,1502,8437,2010,315000
93505,3,2.5,1591,4788,1989,169500
94061,4,2.5,2470,4000,1989,2000000
93449,3,2,1566,6771,1984,636000
93560,3,2,1287,2886,2005,180000
92865,3,2,1194,3450,1983,600000
92352,3,2.5,1466,17971,1989,390000
92311,4,2,2908,108900,1980,254250
92555,2,2,1443,5545,2000,328000
95051,3,2,1339,6037,1956,1350000
93308,3,2,1410,6534,2004,235000
92591,3,2.5,1699,5227,1992,415000
92003,4,3,2315,97138,1997,895000
94566,4,2,1973,9239,1977,1315000
94566,4,2,1973,9239,1977,1315000
92532,3,2,1294,8276,2010,318000
93306,3,2,1704,12698,2000,230000
92352,3,2.5,1440,10657,1982,365000
94560,4,3,2035,8720,1964,1275000
94560,4,2,1453,6060,1971,970000
91709,3,2.5,2485,28500,1974,785000
94588,4,3,2059,13306,1969,1340000
95020,3,2.5,1679,2789,2015,705000
95136,4,2.5,2124,6054,1975,1250000
92010,4,4.5,2959,3150,2016,1325000
95136,4,2.5,2354,6057,1967,1150000
94402,2,2.5,1840,2880,1966,1580000
94568,5,4.5,3728,10086,2012,1540000
92065,3,2,1608,78844,1990,515000
95123,4,2.5,2124,6353,1968,1230000
92252,2,1,888,7560,1990,160000
94550,3,1.5,1120,6089,1962,735000
92252,1,1,720,19425,1986,88000
95123,4,2.5,2386,6872,1976,1310000
95136,5,3,2533,8213,1976,1180000
94062,4,2.5,2655,12275,1982,2380000
94303,4,3,2870,9900,2005,1200000
91739,3,2,1110,7296,1977,455000
92284,3,2,1376,18020,2003,179000
92277,3,1.75,1203,15000,1961,150000
95014,3,2,1190,10472,1961,1600000
95035,3,2,1497,6386,1971,1240000
95123,4,2.5,2124,6249,1971,1150000
94550,3,2,1965,6000,1965,810000
92314,3,2.75,1480,5000,1981,240000
95018,3,2,1416,22390,1982,679500
91977,3,2,1720,10000,1980,470000
92240,4,3,2120,8050,2017,382000
94533,4,2,1833,10123,1990,470000
93422,4,3,2751,223463,2000,749000
95076,2,2,1045,1002,2005,460000
94536,3,1.5,1189,649200,1974,625000
95051,2,1.5,954,500,1964,825000
92040,1,1,728,700,2006,195000
91784,2,2,1390,1909,1982,499000
94114,3,2.5,1679,1750,1994,2100000
92840,2,2,1117,1400,2007,415000
92071,2,3,1357,37646,2010,383500
92618,1,1.5,890,1,2000,420000
92672,2,1.25,1520,875,1981,675000
94111,1,1,586,700,1993,640000
94030,1,1,734,72970,1989,685000
92703,3,2.5,1244,1750,1980,327000
93442,2,1.5,1024,1024,1982,389000
95110,2,2,1013,1742,1987,705000
92115,2,2,1020,1400,1981,333000
93111,1,1,885,700,1982,440000
92701,1,1.25,754,754,1980,177000
94041,3,2.5,2178,1016,2016,1900000
94107,3,2.5,2623,1750,2009,3000000
92011,3,3,1604,2100,2001,660000
92011,3,3,1604,2100,2001,670000
94041,1,1.5,839,1190,1974,513000
91739,2,2,1170,1170,2004,355000
95122,2,2,1536,1400,1980,230000
92548,3,2,1792,7841,2003,235000
95125,3,0,1212,0,1999,174000
95125,3,0,1212,0,1999,174000
94592,4,3,2955,7218,2007,599000
95018,2,2,1459,17206,1993,515000
95687,2,2,1468,5523,2006,434500
92672,3,3,2336,4121,2015,999000
94533,4,2.5,2209,11770,1989,450000
92376,4,2.5,2123,4000,2010,357000
92313,5,3,2027,2790,2017,399990
92313,5,3,2027,3188,2017,416125
92070,3,2,1456,109336,2000,450000
94041,3,2.5,1787,2687,2008,1760000
92583,3,2,1599,7405,1988,254000
92014,3,4,2985,8237,2008,3400000
94574,4,3.5,2652,6913,2015,1286250
92027,3,2,1524,6538,1989,425000
94010,4,4.5,2557,6000,2005,3000000
91709,3,2.5,1442,3220,2000,537000
94403,2,2.5,2210,4500,1982,1471500
94403,2,2.5,2210,4500,1982,1471500
94533,4,3,2016,11326,1969,399000
92307,3,2,1506,28190,2005,207500
92223,2,2,1392,4792,2004,250000
92503,3,2.5,1630,6098,1991,420000
92583,4,2.5,2319,7405,1993,275000
93906,3,2.5,1643,5750,1990,429000
92029,3,3,1452,4024,1987,475000
91784,5,4,2925,7502,2007,742000
93924,4,3,2930,23870,1987,1200000
92508,3,2,1362,5227,1994,368000
94558,5,3,2878,7405,2003,889000
93420,5,3,3467,16117,2003,960000
92653,4,3,2453,6600,1988,810000
94503,4,2,1950,1400,1990,525000
92629,3,2.5,1819,2920,1989,975000
92584,3,2,1598,7405,2001,320000
93420,3,2,1508,20000,1986,630000
92630,4,3,2238,3237,2014,860000
92501,3,2.5,1586,3485,2003,327000
92036,3,2,2000,94090,1980,400000
92563,5,3.75,3613,6970,2004,486500
95136,4,4,2178,2014,2017,1020000
95136,4,4,2178,2014,2017,1020000
94019,4,3,3070,7500,1989,1575000
92688,4,3,2183,7200,2000,865260
95687,2,2,1395,4978,2000,365000
92503,3,2.5,1484,2614,2006,319000
94560,4,3,2001,7900,1969,965000
94571,2,2,1154,4373,2003,300000
92086,4,3,1583,2100,2008,400000
92086,3,2,1583,227383,2008,400000
93442,4,3.25,2689,5000,1998,838000
92501,3,2,1350,8712,2005,300000
94551,4,2,1161,6100,1984,577500
94568,4,2.5,2205,3873,2015,1020000
94568,4,2.5,2205,3873,2015,1020000
92057,3,3,1645,2100,1987,523000
92057,3,3,1731,2100,1988,530000
94539,3,2,1988,6000,1961,1090000
92118,4,3,2650,4288,1989,1294000
94402,2,2.5,2130,4225,1975,1550000
92253,3,2,1233,4792,1997,234000
93306,4,3,2300,6098,2007,280000
